
 num     #instances         #bytes  class name
2660:             1             16  org.apache.lucene.search.FieldCache$Doubles$1
2661:             1             16  org.apache.http.message.BasicHeaderValueParser
2662:             1             16  org.apache.lucene.codecs.simpletext.SimpleTextFieldInfosReader
2663:             1             16  com.sun.jndi.rmi.registry.AtomicNameParser
2664:             1             16  sun.nio.ch.Util$1
2665:             1             16  com.sun.org.apache.xpath.internal.objects.GreaterThanOrEqualComparator
2666:             1             16  sun.reflect.GeneratedConstructorAccessor58
2667:             1             16  sun.reflect.GeneratedMethodAccessor36
2668:             1             16  org.apache.solr.search.ValueSourceParser$46
2669:             1             16  sun.text.normalizer.NormalizerBase$NFCMode
2670:             1             16  org.apache.catalina.valves.AccessLogValve$SessionIdElement
2671:             1             16  sun.reflect.GeneratedConstructorAccessor37
2672:             1             16  org.apache.solr.search.ValueSourceParser$3
2673:             1             16  com.google.common.base.Equivalence$Equals
2674:             1             16  com.google.common.cache.CacheBuilder$2
2675:             1             16  java.util.Collections$EmptyIterator
2676:             1             16  org.apache.jk.common.ChannelSocket$SocketAcceptor
2677:             1             16  sun.reflect.GeneratedMethodAccessor7
2678:             1             16  sun.reflect.GeneratedMethodAccessor38
2679:             1             16  org.apache.lucene.search.FilteredQuery$RandomAccessFilterStrategy
2680:             1             16  sun.reflect.GeneratedSerializationConstructorAccessor24
2681:             1             16  com.sun.org.apache.xpath.internal.objects.EqualComparator
2682:             1             16  org.apache.http.impl.cookie.BrowserCompatSpecFactory
2683:             1             16  org.apache.juli.logging.LogFactory
2684:             1             16  sun.reflect.GeneratedMethodAccessor67
2685:             1             16  sun.nio.ch.FileChannelImpl$1
2686:             1             16  org.apache.solr.search.ValueSourceParser$4
2687:             1             16  [Ljava.text.FieldPosition;
2688:             1             16  java.lang.ApplicationShutdownHooks$1
2689:             1             16  org.apache.catalina.valves.AccessLogValve$RequestElement
2690:             1             16  java.lang.ProcessBuilder$NullOutputStream
2691:             1             16  com.google.common.base.Ticker$1
2692:             1             16  org.apache.solr.search.function.distance.HaversineConstFunction$1
2693:             1             16  org.apache.lucene.search.spell.SuggestWordScoreComparator
2694:             1             16  sun.awt.AppContext$6
2695:             1             16  org.apache.tomcat.util.buf.StringCache
2696:             1             16  sun.reflect.GeneratedMethodAccessor37
2697:             1             16  com.sun.org.apache.xpath.internal.objects.NotEqualComparator
2698:             1             16  sun.reflect.GeneratedConstructorAccessor38
2699:             1             16  org.apache.http.impl.cookie.NetscapeDraftSpecFactory
2700:             1             16  org.apache.solr.search.ValueSourceParser$47
2701:             1             16  org.apache.lucene.codecs.lucene42.Lucene42DocValuesFormat
2702:             1             16  org.apache.solr.search.ValueSourceParser$5
2703:             1             16  sun.reflect.GeneratedConstructorAccessor18
2704:             1             16  javax.xml.parsers.SecuritySupport
2705:             1             16  org.apache.lucene.codecs.lucene41.Lucene41PostingsBaseFormat
2706:             1             16  sun.text.normalizer.NormalizerBase$NFKCMode
2707:             1             16  org.apache.http.message.BasicLineParser
2708:             1             16  org.apache.lucene.search.FieldCacheImpl$1
2709:             1             16  sun.reflect.GeneratedMethodAccessor68
2710:             1             16  sun.util.calendar.Gregorian
2711:             1             16  org.apache.http.impl.client.DefaultUserTokenHandler
2712:             1             16  org.apache.solr.response.transform.DocIdAugmenterFactory
2713:             1             16  sun.reflect.GeneratedMethodAccessor56
2714:             1             16  org.apache.catalina.core.ContainerBase$ContainerBackgroundProcessor
2715:             1             16  sun.rmi.transport.DGCClient$EndpointEntry$RenewCleanThread
2716:             1             16  org.apache.solr.search.ValueSourceParser$48
2717:             1             16  org.apache.solr.search.ValueSourceParser$6
2718:             1             16  sun.reflect.GeneratedSerializationConstructorAccessor25
2719:             1             16  org.apache.lucene.search.FieldCache$1
2720:             1             16  org.apache.http.impl.cookie.RFC2109SpecFactory
2721:             1             16  sun.reflect.GeneratedConstructorAccessor67
2722:             1             16  sun.reflect.GeneratedSerializationConstructorAccessor2
2723:             1             16  org.apache.lucene.search.FilteredQuery$QueryFirstFilterStrategy
2724:             1             16  sun.reflect.GeneratedConstructorAccessor72
2725:             1             16  org.apache.lucene.codecs.compressing.CompressionMode$1
2726:             1             16  sun.reflect.GeneratedConstructorAccessor39
2727:             1             16  org.apache.lucene.codecs.simpletext.SimpleTextFieldInfosWriter
2728:             1             16  sun.reflect.GeneratedConstructorAccessor54
2729:             1             16  org.apache.http.cookie.CookiePathComparator
2730:             1             16  org.apache.solr.search.ValueSourceParser$49
2731:             1             16  sun.rmi.registry.RegistryImpl_Stub
2732:             1             16  org.apache.solr.search.ValueSourceParser$7
2733:             1             16  sun.reflect.GeneratedConstructorAccessor19
2734:             1             16  sun.reflect.GeneratedSerializationConstructorAccessor26
2735:             1             16  sun.reflect.GeneratedMethodAccessor69
2736:             1             16  org.apache.http.impl.cookie.RFC2965SpecFactory
2737:             1             16  sun.management.HotSpotDiagnostic
2738:             1             16  sun.reflect.GeneratedMethodAccessor57
2739:             1             16  org.apache.lucene.codecs.compressing.CompressionMode$2
2740:             1             16  sun.reflect.GeneratedMethodAccessor41
2741:             1             16  org.apache.solr.search.ValueSourceParser$50
2742:             1             16  org.apache.solr.search.ValueSourceParser$8
2743:             1             16  org.apache.catalina.valves.AccessLogValve$HttpStatusCodeElement
2744:             1             16  org.apache.solr.response.transform.ShardAugmenterFactory
2745:             1             16  sun.reflect.GeneratedConstructorAccessor73
2746:             1             16  sun.reflect.generics.tree.BottomSignature
2747:             1             16  sun.reflect.GeneratedConstructorAccessor40
2748:             1             16  org.apache.solr.servlet.LoadAdminUiServlet
2749:             1             16  org.apache.http.impl.cookie.IgnoreSpecFactory
2750:             1             16  sun.misc.ASCIICaseInsensitiveComparator
2751:             1             16  sun.security.util.ByteArrayLexOrder
2752:             1             16  sun.reflect.GeneratedConstructorAccessor32
2753:             1             16  org.apache.lucene.search.ScoringRewrite$1
2754:             1             16  org.apache.tomcat.util.buf.MessageBytes$MessageBytesFactory
2755:             1             16  org.apache.lucene.codecs.compressing.CompressionMode$3
2756:             1             16  org.apache.solr.search.ValueSourceParser$51
2757:             1             16  org.apache.solr.search.ValueSourceParser$9
2758:             1             16  sun.reflect.GeneratedConstructorAccessor3
2759:             1             16  sun.rmi.registry.RegistryImpl_Skel
2760:             1             16  org.apache.lucene.codecs.simpletext.SimpleTextSegmentInfoReader
2761:             1             16  sun.reflect.GeneratedMethodAccessor58
2762:             1             16  org.apache.lucene.util.InfoStream$NoOutput
2763:             1             16  sun.reflect.GeneratedSerializationConstructorAccessor3
2764:             1             16  sun.security.util.ByteArrayTagOrder
2765:             1             16  org.apache.solr.schema.RandomSortField$1
2766:             1             16  sun.reflect.GeneratedSerializationConstructorAccessor27
2767:             1             16  sun.reflect.GeneratedConstructorAccessor6
2768:             1             16  [Ljavax.management.ObjectName;
2769:             1             16  sun.rmi.runtime.Log$LoggerLogFactory
2770:             1             16  org.apache.lucene.search.ScoringRewrite$2
